ID,SEX,RACE,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,_PartInd_
00424,F,White,0,2,9,10,HomeImp,Other,9,0,0,11.00,3,13,9.00,1
00426,M,Multiracial,0,2,4,2,HomeImp,Other,5,1,1,2.00,1,5,2.00,1
00427,M,White,1,2,5,4,HomeImp,ProfExe,6,1,1,8.00,1,6,5.00,1
00429,M,White,0,2,4,3,HomeImp,Other,7,1,1,2.00,1,5,2.00,1
00430,F,White,0,2,5,4,DebtCon,ProfExe,8,1,3,6.00,2,11,2.00,1
00431,F,Other,1,2,2,2,DebtCon,Other,3,1,3,6.00,4,10,10.00,1
00432,M,White,1,2,0,5,HomeImp,Other,11,0,0,0.00,0,0,9.00,1
00433,F,Other,0,2,6,5,HomeImp,Other,1,2,1,10.00,1,1,8.00,1
00435,F,White,0,2,4,3,HomeImp,Other,1,2,0,3.00,0,3,8.00,1
00437,M,White,0,2,6,4,DebtCon,ProfExe,8,2,1,1.00,2,9,9.00,1
00440,M,White,0,2,11,11,HomeImp,ProfExe,9,2,1,8.00,1,6,1.00,1
00441,M,White,0,2,11,11,HomeImp,ProfExe,9,1,1,8.00,2,5,1.00,1
00442,F,White,0,2,11,11,HomeImp,ProfExe,9,1,1,8.00,1,6,1.00,1
00444,M,White,0,2,7,6,DebtCon,Null,4,0,0,0.00,0,0,1.00,1
00445,F,White,0,2,11,11,HomeImp,ProfExe,9,1,1,8.00,1,5,1.00,1
00446,F,Other,0,2,5,4,HomeImp,Mgr,3,1,3,4.00,1,8,3.00,1
00447,M,White,0,2,7,6,HomeImp,Other,12,1,1,11.00,1,13,3.00,1
00448,F,Black,1,2,2,1,DebtCon,Mgr,4,2,1,3.00,3,9,0.00,1
00449,M,White,0,2,4,2,DebtCon,Office,5,1,2,2.00,4,2,0.00,1
00450,F,Black,0,2,4,2,HomeImp,Office,12,1,1,8.00,1,7,1.00,1
00452,F,White,0,2,12,13,DebtCon,Sales,0,1,1,4.00,1,8,10.00,1
00454,F,White,0,2,6,7,HomeImp,Other,1,1,2,8.00,1,11,7.00,1
00455,F,White,0,2,7,6,DebtCon,Mgr,11,1,2,11.00,1,8,8.00,1
00458,F,White,0,2,4,2,HomeImp,Other,6,1,1,2.00,1,5,1.00,1
00459,F,White,1,2,4,2,DebtCon,Sales,3,1,1,2.00,1,7,7.00,1
00461,F,White,1,2,5,3,DebtCon,Other,9,2,1,5.00,1,8,8.00,1
00463,F,White,0,2,9,9,HomeImp,Office,12,1,1,3.00,1,2,8.00,1
00465,M,Black,0,2,0,2,Null,Null,0,0,0,0.00,0,0,1.00,1
00466,M,White,0,2,4,4,DebtCon,Mgr,8,0,3,3.00,3,2,9.00,1
00467,M,Asian,0,2,4,3,HomeImp,Office,11,1,1,8.00,1,6,1.00,1
00468,F,White,0,2,4,6,DebtCon,Null,5,1,1,9.00,4,10,4.00,1
00470,F,White,0,2,9,9,HomeImp,Other,8,0,0,11.00,2,13,9.00,1
00471,F,Multiracial,0,2,7,9,DebtCon,Office,1,1,1,9.00,1,12,1.00,1
00472,F,White,0,2,7,7,HomeImp,Other,2,1,2,7.00,1,11,6.00,1
00473,F,Black,0,2,0,2,HomeImp,Other,0,0,0,2.00,0,2,7.00,1
00474,M,White,0,2,7,7,HomeImp,Other,1,1,2,6.00,1,11,7.00,1
00475,M,Other,0,2,5,7,HomeImp,ProfExe,6,1,1,8.00,3,9,6.00,1
00476,F,White,0,2,8,5,HomeImp,Other,12,1,1,11.00,2,13,3.00,1
00477,M,Asian,0,2,4,6,HomeImp,ProfExe,8,1,1,8.00,2,9,6.00,1
00478,M,White,0,2,5,4,HomeImp,Mgr,9,0,2,8.00,1,9,9.00,1
00479,F,White,0,2,4,3,DebtCon,Office,5,1,1,2.00,4,2,7.00,1
00480,M,White,1,2,11,11,HomeImp,Other,6,1,1,2.00,5,7,0.00,1
00481,F,Black,1,2,1,1,DebtCon,Other,5,1,1,5.00,2,4,0.00,1
00482,F,White,1,2,2,3,HomeImp,Office,7,0,0,0.00,0,0,0.00,1
00483,M,White,1,2,1,2,HomeImp,Office,11,1,2,7.00,1,8,0.00,1
00484,M,Black,1,2,6,6,DebtCon,Other,4,2,2,9.00,1,1,0.00,1
00485,F,Asian,1,2,4,3,DebtCon,Office,2,1,2,5.00,1,2,0.00,1
00486,M,Asian,0,2,10,12,DebtCon,Other,8,1,1,8.00,2,7,0.00,1
00487,F,White,0,2,5,4,HomeImp,Other,3,1,1,2.00,1,1,0.00,1
00489,M,Black,0,2,2,2,DebtCon,Other,9,1,1,9.00,2,11,0.00,1
00490,F,White,0,2,1,1,Null,Null,0,0,0,0.00,0,0,0.00,1
00493,F,White,0,2,4,2,DebtCon,Other,10,1,3,8.00,1,12,0.00,1
00494,F,White,1,2,4,5,HomeImp,ProfExe,10,2,1,7.00,3,10,0.00,1
00495,F,White,1,2,8,7,HomeImp,Other,6,2,1,5.00,1,2,0.00,1
00496,F,Black,1,2,11,11,DebtCon,Mgr,9,2,1,2.00,3,12,0.00,1
00497,M,Black,1,2,3,2,HomeImp,ProfExe,10,1,1,2.00,1,5,0.00,1
00499,F,White,1,2,1,1,DebtCon,Other,8,2,1,8.00,2,6,0.00,1
00500,M,Asian,1,2,7,5,HomeImp,ProfExe,3,2,1,11.00,1,10,0.00,1
00502,F,White,0,2,5,4,HomeImp,Other,5,1,1,1.00,3,6,9.00,1
00503,M,Black,1,2,0,7,HomeImp,Other,11,0,0,0.00,0,0,9.00,1
00505,F,White,0,2,5,7,HomeImp,ProfExe,7,1,1,8.00,2,9,5.00,1
00506,M,White,0,2,1,4,HomeImp,Office,12,1,1,11.00,1,2,8.00,1
00507,M,Other,1,2,3,2,Null,Other,9,1,2,8.00,3,11,0.00,1
00508,F,White,1,2,4,4,DebtCon,Mgr,8,2,2,1.00,5,5,0.00,1
00509,F,White,0,2,0,4,HomeImp,Office,3,1,1,1.00,1,1,10.00,1
00511,M,Multiracial,0,2,4,4,DebtCon,Null,11,1,1,6.00,2,2,0.00,1
00512,F,Black,0,2,0,1,HomeImp,Other,4,1,1,10.00,2,9,10.00,1
00514,F,Other,0,2,10,12,DebtCon,Other,8,1,1,8.00,1,5,5.00,1
00516,M,White,0,2,5,4,DebtCon,Other,1,1,1,1.00,5,7,2.00,1
00517,F,White,0,2,6,5,HomeImp,Other,1,1,1,3.00,1,1,7.00,1
00519,F,Multiracial,1,2,4,3,DebtCon,Other,10,2,2,2.00,5,2,0.00,1
00520,F,White,0,2,5,5,DebtCon,ProfExe,8,1,1,1.00,2,8,8.00,1
00522,M,Multiracial,0,2,9,9,HomeImp,Office,12,1,1,4.00,1,2,8.00,1
00523,F,Other,0,2,8,9,DebtCon,Office,2,1,1,9.00,1,12,1.00,1
00524,F,White,0,2,2,2,DebtCon,Other,10,1,1,2.00,1,2,0.00,1
00525,F,Asian,1,2,4,3,DebtCon,Other,12,1,1,5.00,2,3,0.00,1
00527,F,White,0,2,0,1,HomeImp,Other,0,0,0,11.00,0,2,5.00,1
00528,M,Other,1,2,1,1,HomeImp,Self,7,1,2,11.00,4,13,6.00,1
00529,M,White,0,2,0,4,HomeImp,Office,2,1,1,1.00,1,1,8.00,1
00530,M,White,0,2,6,9,DebtCon,Office,1,1,2,9.00,2,12,1.00,1
00531,M,White,1,2,0,5,HomeImp,Other,9,1,1,1.00,1,2,10.00,1
00533,M,White,0,2,2,1,DebtCon,Other,1,1,1,1.00,5,1,3.00,1
00535,M,White,1,2,5,4,DebtCon,Other,7,1,2,1.00,1,3,0.00,1
00536,F,Other,1,2,2,1,HomeImp,Other,4,0,0,0.00,0,0,0.00,1
00538,M,Other,0,2,11,12,DebtCon,ProfExe,3,1,1,1.00,3,8,0.00,1
00540,F,Multiracial,0,2,5,5,HomeImp,Other,10,1,1,9.00,2,12,7.00,1
00543,M,White,0,2,11,13,DebtCon,ProfExe,2,1,1,1.00,3,8,7.00,1
00544,F,Multiracial,0,2,2,2,DebtCon,Other,9,1,1,8.00,2,11,7.00,1
00545,M,White,0,2,7,6,DebtCon,ProfExe,1,0,0,0.00,0,0,3.00,1
00546,F,Black,1,2,1,7,HomeImp,Other,0,1,1,2.00,1,3,0.00,1
00547,F,White,0,2,0,2,HomeImp,Other,3,1,1,10.00,1,9,10.00,1
00548,M,Other,0,2,11,11,HomeImp,ProfExe,9,1,1,9.00,1,6,1.00,1
00549,F,Black,0,2,8,9,HomeImp,ProfExe,6,1,1,8.00,2,10,2.00,1
00552,M,White,0,2,7,9,DebtCon,Office,1,1,1,9.00,2,12,1.00,1
00554,M,White,0,2,4,3,HomeImp,Other,5,1,1,2.00,1,5,2.00,1
00555,M,White,0,2,5,4,HomeImp,Mgr,4,1,2,5.00,1,8,3.00,1
00557,F,Black,0,2,6,5,HomeImp,Other,10,1,1,9.00,2,12,7.00,1
00558,F,Asian,0,2,7,6,DebtCon,ProfExe,4,1,1,5.00,1,9,0.00,1
00560,M,Multiracial,1,2,0,2,HomeImp,ProfExe,5,1,3,6.00,3,5,0.00,1
00564,M,Asian,0,2,5,5,HomeImp,Other,5,1,1,3.00,1,3,10.00,1
00565,M,Black,1,2,2,1,DebtCon,Other,2,2,1,9.00,1,1,4.00,1
00567,M,White,0,2,0,2,Null,Null,0,0,0,0.00,0,0,1.00,1
00568,M,Multiracial,0,2,7,4,HomeImp,Sales,5,2,1,6.00,2,8,10.00,1
00569,M,White,0,2,8,8,DebtCon,ProfExe,12,1,1,1.00,4,3,5.00,1
00570,F,Asian,0,2,8,8,DebtCon,ProfExe,12,1,1,1.00,3,3,4.00,1
00572,F,Black,1,2,5,4,HomeImp,Office,6,1,3,11.00,1,6,0.00,1
00574,M,Black,1,2,2,2,HomeImp,Other,4,1,1,4.00,1,8,0.00,1
00576,F,White,1,2,5,6,HomeImp,Other,6,1,1,5.00,1,1,0.00,1
00577,M,Multiracial,1,2,2,2,DebtCon,Other,3,1,1,5.00,1,5,0.00,1
00578,F,Other,1,2,5,8,DebtCon,Mgr,5,1,2,4.00,2,5,0.00,1
00579,F,White,1,2,0,1,HomeImp,Other,6,1,1,0.00,2,1,0.00,1
00580,M,Black,1,2,8,4,HomeImp,Mgr,8,1,2,8.00,1,9,0.00,1
00581,M,White,1,2,5,6,HomeImp,Other,6,1,1,6.00,3,4,0.00,1
00582,F,Black,1,2,11,11,HomeImp,ProfExe,11,1,3,1.00,2,3,0.00,1
00583,M,Multiracial,0,2,3,2,DebtCon,Null,9,2,1,3.00,2,9,0.00,1
00584,M,Asian,0,2,0,1,HomeImp,Office,11,1,1,7.00,2,4,0.00,1
00585,M,Multiracial,0,2,4,6,HomeImp,Other,11,1,1,7.00,1,10,0.00,1
00587,M,Black,1,2,3,1,DebtCon,Self,2,1,1,1.00,2,4,0.00,1
00588,M,Multiracial,1,2,3,6,HomeImp,Office,6,2,3,11.00,2,11,0.00,1
00589,F,White,1,2,3,3,DebtCon,Other,10,2,3,4.00,3,8,0.00,1
00590,F,White,1,2,0,0,HomeImp,Other,11,0,0,6.00,1,7,0.00,1
00591,M,Other,1,2,1,1,HomeImp,Office,9,2,3,9.00,1,9,2.00,1
00592,F,White,0,2,6,5,DebtCon,ProfExe,10,1,1,9.00,1,5,2.00,1
00593,F,White,0,2,5,5,DebtCon,ProfExe,8,1,1,1.00,3,9,9.00,1
00594,M,White,0,2,5,6,HomeImp,Office,12,1,1,9.00,2,4,2.00,1
00595,M,White,1,2,4,5,HomeImp,Other,8,0,3,11.00,3,5,0.00,1
00596,F,White,0,2,11,13,DebtCon,ProfExe,2,1,1,2.00,3,8,7.00,1
00598,F,White,0,2,4,3,DebtCon,Office,4,1,2,2.00,3,2,7.00,1
00599,F,Black,0,2,5,5,HomeImp,Other,10,1,1,9.00,3,12,6.00,1
00600,F,Black,0,2,0,1,HomeImp,Office,11,1,1,7.00,1,4,7.00,1
00601,F,Asian,0,2,4,2,DebtCon,Null,6,0,2,1.00,0,4,6.00,1
00602,F,Other,0,2,8,7,DebtCon,ProfExe,3,1,1,5.00,1,9,6.00,1
00603,F,White,0,2,0,1,HomeImp,Other,4,1,1,10.00,2,9,10.00,1
00604,M,Other,0,2,1,1,Null,Null,0,0,0,0.00,0,0,6.00,1
00605,F,Multiracial,0,2,2,1,HomeImp,ProfExe,9,1,1,7.00,1,3,1.00,1
00606,M,Asian,0,2,4,6,HomeImp,Other,10,1,1,8.00,1,10,2.00,1
00608,F,White,0,2,2,2,DebtCon,Office,9,1,1,8.00,2,8,0.00,1
00609,M,White,0,2,0,3,Null,Null,0,0,0,0.00,0,0,0.00,1
00610,F,White,0,2,6,5,DebtCon,Sales,4,1,1,5.00,1,11,5.00,1
00611,F,White,0,2,1,1,DebtCon,Other,1,1,1,1.00,5,1,4.00,1
00613,F,White,0,2,7,5,HomeImp,Other,12,1,1,11.00,1,13,3.00,1
00614,M,White,0,2,0,4,HomeImp,Office,2,1,1,1.00,1,1,9.00,1
00616,F,White,0,2,3,2,DebtCon,Other,9,1,1,2.00,1,8,0.00,1
00617,M,Black,1,2,0,1,HomeImp,Other,1,1,1,1.00,3,1,1.00,1
00621,F,Multiracial,0,2,6,6,HomeImp,Other,9,1,1,9.00,1,12,6.00,1
00624,F,White,0,2,4,2,DebtCon,Other,12,1,1,10.00,4,10,0.00,1
00626,F,White,0,2,3,2,DebtCon,Other,9,1,1,9.00,1,11,7.00,1
00627,F,White,0,2,4,3,DebtCon,Other,12,1,1,10.00,3,10,8.00,1
00628,F,Other,0,2,0,1,DebtCon,Other,3,1,1,11.00,1,3,2.00,1
00630,M,Black,0,2,4,7,HomeImp,ProfExe,8,1,1,8.00,3,9,5.00,1
00632,F,White,0,2,3,2,DebtCon,Null,8,2,1,3.00,2,9,2.00,1
00634,M,White,1,2,11,11,HomeImp,Mgr,9,0,0,0.00,0,0,0.00,1
00636,M,Multiracial,0,2,0,1,HomeImp,Office,11,1,1,8.00,1,4,7.00,1
00638,M,White,0,2,0,4,HomeImp,Office,1,1,1,1.00,1,1,8.00,1
00639,F,White,0,2,7,7,DebtCon,ProfExe,5,1,1,3.00,1,9,7.00,1
00640,M,White,0,2,0,1,HomeImp,Office,11,1,1,7.00,1,4,8.00,1
00642,F,White,1,2,4,4,DebtCon,Other,9,2,1,1.00,5,1,10.00,1
00643,M,White,0,2,0,1,HomeImp,Other,0,0,0,10.00,0,2,4.00,1
00644,M,Multiracial,0,2,7,9,HomeImp,Office,12,1,1,11.00,2,12,7.00,1
00645,F,Black,0,2,0,4,Null,Null,0,0,0,0.00,0,0,2.00,1
00646,F,Multiracial,0,2,3,2,DebtCon,Office,8,1,1,8.00,2,8,5.00,1
00647,M,White,0,2,4,3,HomeImp,Other,8,1,1,5.00,1,5,0.00,1
00648,F,White,0,2,4,3,DebtCon,Other,12,1,1,10.00,4,10,10.00,1
00649,M,White,0,2,4,2,DebtCon,Null,8,0,2,2.00,0,4,7.00,1
00651,M,White,0,2,8,8,DebtCon,ProfExe,12,1,1,1.00,3,3,5.00,1
00652,M,White,0,2,6,5,DebtCon,Sales,5,1,1,4.00,1,11,6.00,1
00654,F,Multiracial,0,2,7,7,DebtCon,ProfExe,2,0,0,0.00,0,0,3.00,1
00655,M,White,1,2,4,5,HomeImp,Other,3,1,3,5.00,1,4,10.00,1
00657,F,White,1,2,4,3,DebtCon,Other,6,1,1,1.00,3,5,0.00,1
00658,M,White,1,2,5,6,HomeImp,Other,5,2,2,5.00,1,2,0.00,1
00661,F,Multiracial,1,2,2,2,DebtCon,Other,4,1,1,2.00,1,3,0.00,1
00662,M,White,1,2,4,4,HomeImp,Other,8,1,1,2.00,1,7,0.00,1
00664,F,White,0,2,6,6,DebtCon,Office,10,1,2,2.00,1,2,0.00,1
00665,F,White,0,2,6,5,DebtCon,Mgr,8,1,1,3.00,1,8,0.00,1
00666,F,Other,0,2,0,1,HomeImp,Other,0,0,2,1.00,2,2,0.00,1
00668,M,Black,0,2,3,2,HomeImp,Mgr,12,2,2,9.00,2,5,0.00,1
00670,F,White,0,2,5,5,DebtCon,Null,5,1,1,8.00,1,4,0.00,1
00671,F,Multiracial,0,2,3,2,DebtCon,Mgr,5,1,1,8.00,2,8,0.00,1
00673,M,Other,0,2,6,7,DebtCon,Other,10,0,0,5.00,5,4,0.00,1
00674,F,Other,0,2,4,3,DebtCon,Mgr,9,1,1,3.00,2,6,0.00,1
00676,F,Asian,1,2,1,0,DebtCon,Other,2,2,3,2.00,5,4,0.00,1
00677,M,White,1,2,5,0,DebtCon,Other,8,2,2,5.00,2,9,0.00,1
00678,F,Multiracial,1,2,2,1,DebtCon,Other,1,2,2,1.00,5,1,0.00,1
00681,F,White,1,2,2,1,HomeImp,Other,5,1,1,1.00,3,1,5.00,1
00683,M,Multiracial,1,2,9,9,DebtCon,Other,8,1,3,5.00,1,6,2.00,1
00684,M,White,0,2,8,9,HomeImp,Office,12,1,1,11.00,2,12,7.00,1
00685,F,White,0,2,5,4,HomeImp,Mgr,3,1,2,5.00,1,8,4.00,1
00686,F,White,0,2,8,6,DebtCon,Other,1,2,1,0.00,1,1,4.00,1
00687,F,White,0,2,0,2,HomeImp,Other,9,2,1,11.00,3,3,0.00,1
00688,F,Other,0,2,8,9,HomeImp,Other,8,0,0,0.00,0,0,9.00,1
00689,F,White,0,2,5,7,HomeImp,ProfExe,5,1,1,9.00,3,9,4.00,1
00691,M,White,0,2,3,6,DebtCon,Null,3,1,1,8.00,5,11,5.00,1
00692,M,Black,0,2,7,12,HomeImp,Self,10,1,1,1.00,0,1,0.00,1
00693,M,White,0,2,4,2,HomeImp,Other,6,1,1,1.00,1,5,2.00,1
00694,F,Multiracial,0,2,8,9,HomeImp,Office,12,1,1,11.00,3,12,7.00,1
00695,F,White,0,2,4,4,DebtCon,Other,1,1,1,1.00,5,7,2.00,1
00696,M,Black,0,2,7,6,DebtCon,Mgr,11,1,1,11.00,2,8,8.00,1
00697,F,Asian,0,2,8,7,DebtCon,ProfExe,4,1,1,4.00,1,9,5.00,1
00700,F,White,0,2,4,4,DebtCon,Office,7,1,1,2.00,3,4,0.00,1
00701,M,White,0,2,6,5,DebtCon,Null,5,1,1,7.00,1,4,5.00,1
00703,F,White,0,2,1,1,Null,Null,0,0,0,0.00,0,0,5.00,1
00704,M,White,0,2,6,5,DebtCon,Sales,4,1,1,4.00,1,11,6.00,1
00705,F,Black,0,2,2,1,HomeImp,ProfExe,9,1,1,8.00,1,3,2.00,1
00706,M,White,0,2,0,2,HomeImp,Other,9,2,1,11.00,3,2,5.00,1
00708,M,White,0,2,2,1,DebtCon,Other,1,2,1,1.00,5,1,4.00,1
00709,M,Multiracial,0,2,4,3,DebtCon,Office,6,1,1,2.00,3,2,8.00,1
00710,F,Multiracial,0,2,1,1,DebtCon,Other,4,1,1,10.00,1,2,1.00,1
00711,M,White,0,2,3,2,HomeImp,Office,9,0,0,6.00,0,5,2.00,1
00715,M,Black,0,2,10,10,DebtCon,Self,5,1,2,7.00,1,6,6.00,1
00716,F,White,0,2,5,5,HomeImp,Other,10,1,1,9.00,1,12,7.00,1
00718,M,White,0,2,12,13,DebtCon,Sales,0,1,1,5.00,1,7,9.00,1
00719,F,White,0,2,7,6,DebtCon,Office,10,1,2,2.00,1,2,2.00,1
00720,M,White,0,2,12,13,DebtCon,Sales,0,1,1,3.00,1,7,9.00,1
00721,F,White,0,2,4,2,DebtCon,Other,10,1,3,8.00,1,12,2.00,1
00722,M,White,0,2,5,3,DebtCon,Other,2,1,3,4.00,3,5,6.00,1
00723,M,Black,0,2,6,5,DebtCon,ProfExe,8,1,1,1.00,2,8,9.00,1
00725,M,Black,0,2,7,6,HomeImp,Other,12,1,1,11.00,2,13,4.00,1
00726,F,White,0,2,0,1,HomeImp,Other,0,0,0,11.00,0,2,4.00,1
00730,M,Multiracial,0,2,0,2,HomeImp,Other,8,1,1,11.00,3,2,6.00,1
00731,M,Black,0,2,6,5,HomeImp,Other,3,1,1,2.00,1,1,7.00,1
00733,M,Black,0,2,8,8,DebtCon,Mgr,2,1,1,1.00,2,9,8.00,1
00734,F,Multiracial,0,2,11,12,DebtCon,ProfExe,1,1,1,1.00,2,8,8.00,1
00736,F,White,0,2,4,2,DebtCon,Other,11,1,3,8.00,1,12,3.00,1
00737,M,Asian,0,2,7,9,HomeImp,Other,8,0,0,0.00,0,0,10.00,1
00738,F,Other,0,2,0,1,HomeImp,Office,12,1,1,7.00,1,4,7.00,1
00739,M,White,0,2,1,1,DebtCon,Other,4,1,1,10.00,1,2,1.00,1
00740,F,White,1,3,8,9,DebtCon,Other,7,2,3,8.00,3,2,0.00,1
00741,M,White,0,3,5,4,DebtCon,Null,11,1,1,6.00,1,2,6.00,1
00742,F,White,0,3,5,3,HomeImp,Other,7,1,1,2.00,3,7,10.00,1
00744,F,Multiracial,0,3,1,3,HomeImp,Office,12,1,1,11.00,2,2,9.00,1
00746,F,White,0,3,4,5,HomeImp,Other,11,1,1,8.00,2,5,0.00,1
00747,F,Multiracial,0,3,5,4,DebtCon,Null,11,1,1,5.00,2,2,5.00,1
00749,F,White,0,3,0,1,HomeImp,Other,0,0,0,11.00,0,2,4.00,1
00750,F,Black,0,3,12,13,DebtCon,Sales,0,1,1,5.00,1,8,10.00,1
00751,F,Black,0,3,6,6,DebtCon,ProfExe,10,1,1,8.00,1,5,2.00,1
00753,F,White,0,3,4,2,DebtCon,Other,10,1,1,2.00,1,2,5.00,1
00755,F,Other,0,3,6,5,DebtCon,ProfExe,8,1,1,1.00,4,9,8.00,1
00756,F,Multiracial,0,3,2,2,DebtCon,Other,9,1,1,9.00,2,11,8.00,1
00758,M,Black,0,3,6,9,DebtCon,Office,3,1,1,9.00,2,12,1.00,1
00759,M,Black,1,3,1,3,HomeImp,Other,1,1,1,8.00,1,3,0.00,1
00760,F,White,0,3,7,7,DebtCon,Mgr,11,1,2,11.00,1,9,8.00,1
00761,F,Black,0,3,3,2,DebtCon,Office,9,1,1,8.00,2,8,5.00,1
00762,F,White,0,3,4,3,DebtCon,Other,10,1,3,8.00,1,12,2.00,1
00764,F,Multiracial,0,3,8,5,HomeImp,Other,12,1,1,11.00,2,13,3.00,1
00765,M,Multiracial,0,3,8,9,HomeImp,Other,8,0,0,0.00,0,0,10.00,1
00766,F,Black,0,3,1,3,HomeImp,Office,12,1,1,11.00,2,3,9.00,1
00767,M,White,0,3,5,5,HomeImp,Mgr,4,1,3,5.00,1,8,4.00,1
00768,M,White,0,3,3,2,DebtCon,Office,8,1,1,8.00,1,8,6.00,1
00769,M,White,0,3,5,5,DebtCon,Office,7,1,1,2.00,3,4,2.00,1
00770,F,White,0,3,3,2,HomeImp,Office,9,0,0,8.00,0,6,2.00,1
00771,F,White,0,3,7,6,DebtCon,Mgr,11,1,2,11.00,2,9,9.00,1
00772,F,White,0,3,8,7,DebtCon,ProfExe,1,0,0,0.00,0,0,4.00,1
00773,M,White,0,3,5,5,HomeImp,Mgr,5,1,2,4.00,1,8,2.00,1
00774,F,White,1,3,2,4,DebtCon,Self,0,1,3,8.00,2,7,0.00,1
00775,M,Multiracial,0,3,3,2,DebtCon,Office,2,1,1,6.00,2,7,0.00,1
00776,F,Multiracial,1,3,3,2,DebtCon,Other,1,2,3,11.00,5,13,0.00,1
00778,F,White,0,3,8,9,HomeImp,Other,8,0,0,0.00,0,0,9.00,1
00779,M,White,0,3,0,1,HomeImp,Other,0,0,2,1.00,1,2,7.00,1
00780,M,White,0,3,2,2,DebtCon,Office,8,1,1,8.00,2,8,5.00,1
00781,F,White,0,3,5,5,DebtCon,Other,1,1,1,1.00,5,7,2.00,1
00782,M,Multiracial,0,3,7,6,DebtCon,Mgr,8,1,1,4.00,1,8,3.00,1
00783,F,White,0,3,7,7,DebtCon,ProfExe,1,0,0,0.00,0,0,3.00,1
00784,F,White,1,3,4,7,HomeImp,Office,6,2,3,11.00,1,11,8.00,1
00785,F,White,0,3,5,4,HomeImp,Other,5,1,1,4.00,1,12,8.00,1
00788,M,White,1,3,2,2,HomeImp,Mgr,9,1,3,1.00,3,5,0.00,1
00790,M,Black,0,3,8,13,HomeImp,Self,10,1,1,1.00,0,1,1.00,1
00791,F,White,0,3,0,2,HomeImp,Other,0,0,2,1.00,1,2,8.00,1
00792,M,White,0,3,7,6,DebtCon,Mgr,12,2,2,10.00,1,9,8.00,1
00794,F,White,0,3,0,1,HomeImp,Office,11,1,1,6.00,2,4,7.00,1
00795,F,White,1,3,2,2,DebtCon,Office,1,1,1,2.00,1,2,0.00,1
00797,F,White,0,3,4,3,DebtCon,ProfExe,10,1,1,9.00,5,11,0.00,1
00798,F,Other,1,3,4,4,HomeImp,Other,9,2,2,5.00,5,2,0.00,1
00799,F,White,1,3,1,1,HomeImp,Other,2,1,2,11.00,1,2,0.00,1
00800,M,Multiracial,0,3,6,4,HomeImp,Other,5,1,1,1.00,4,7,9.00,1
00801,F,Multiracial,0,3,4,2,DebtCon,Office,1,1,1,6.00,1,7,6.00,1
00803,M,White,0,3,4,3,DebtCon,Other,12,1,1,10.00,4,10,8.00,1
00804,M,White,0,3,4,3,DebtCon,Mgr,7,1,1,8.00,1,8,4.00,1
00805,F,Black,0,3,0,1,HomeImp,Office,12,1,1,8.00,1,4,8.00,1
00806,M,Black,0,3,7,5,HomeImp,Other,12,1,1,11.00,2,13,4.00,1
00807,M,Black,0,3,4,5,HomeImp,Other,11,1,1,8.00,2,4,6.00,1
00809,M,White,0,3,7,5,HomeImp,Other,12,1,1,11.00,2,13,3.00,1
00810,F,White,1,3,2,2,DebtCon,ProfExe,8,1,1,4.00,1,8,0.00,1
00811,M,Black,0,3,1,3,HomeImp,Office,11,1,1,11.00,2,3,9.00,1
00813,M,Other,0,3,5,4,HomeImp,Mgr,3,1,3,4.00,1,8,3.00,1
00814,M,Multiracial,0,3,7,6,DebtCon,Other,2,1,1,4.00,2,2,7.00,1
00816,F,Black,0,3,3,2,DebtCon,Other,10,1,1,2.00,1,2,5.00,1
00817,M,Asian,0,3,0,2,HomeImp,Other,8,1,1,11.00,3,3,5.00,1
00818,F,White,0,3,0,2,Null,Null,0,0,0,0.00,0,0,1.00,1
00819,M,Black,0,3,3,3,DebtCon,Mgr,4,1,1,8.00,1,8,3.00,1
00820,M,Other,1,3,2,1,DebtCon,Mgr,5,1,1,2.00,3,9,8.00,1
00821,F,White,0,3,1,5,HomeImp,ProfExe,12,1,1,9.00,1,2,0.00,1
00822,F,White,1,3,0,1,HomeImp,Other,1,2,1,1.00,3,10,0.00,1
00824,M,Black,0,3,12,13,DebtCon,Sales,0,1,1,4.00,1,8,9.00,1
00825,F,White,0,3,5,4,DebtCon,ProfExe,10,1,1,9.00,4,11,9.00,1
00829,F,White,0,3,7,5,HomeImp,Other,12,1,1,11.00,1,13,3.00,1
00830,M,Multiracial,0,3,0,2,Null,Null,0,0,0,0.00,0,0,1.00,1
00831,M,White,0,3,3,2,HomeImp,Mgr,12,2,1,9.00,1,5,6.00,1
00832,F,Black,0,3,4,2,DebtCon,Mgr,5,1,1,8.00,1,8,2.00,1
00833,F,White,0,3,7,7,HomeImp,Other,1,1,2,6.00,1,11,6.00,1
00834,M,Black,1,3,4,3,DebtCon,Other,8,1,1,6.00,2,10,10.00,1
00835,M,White,0,3,1,3,HomeImp,Office,12,1,1,11.00,2,3,10.00,1
00836,F,Multiracial,0,3,5,4,DebtCon,Null,11,1,1,6.00,1,2,5.00,1
00837,M,Multiracial,0,3,6,4,DebtCon,ProfExe,8,1,1,1.00,3,9,9.00,1
00838,F,Black,0,3,11,12,DebtCon,Other,8,1,1,8.00,2,6,5.00,1
00839,M,White,0,3,4,3,DebtCon,Mgr,5,1,1,8.00,2,7,3.00,1
